# Constructed from biom file
#OTU ID	VegBkConventional	FlBkConservation	VegRzConventional	FlRzConservation	VegBkConservation	HvBkConservation	HvRzConservation	FlRzConventional	VegRzConservation	FlBkConventional	HvBkConventional	HvRzConventional
k__Bacteria;p__Bacteroidetes;c__Cytophagia;o__Cytophagales;f__	9.77115944578e-05	0.000103075325976	7.72707955028e-05	0.000228990153423	0.000103562551781	2.67544211681e-05	5.68445585546e-05	6.36504824707e-05	0.000186590371937	2.27007025867e-05	7.75037589323e-05	8.63557858377e-05
k__Bacteria;p__Bacteroidetes;c__Cytophagia;o__Cytophagales;f__Cyclobacteriaceae	0.0	2.94500931359e-05	0.0	7.2860503362e-05	1.9417978459e-05	5.35088423362e-05	0.000236852327311	0.00136212032487	4.66475929842e-05	0.000147554566814	0.000124006014292	0.000561312607945
k__Bacteria;p__Bacteroidetes;c__Cytophagia;o__Cytophagales;f__Cytophagaceae	0.0146958238065	0.0134366049933	0.012286056485	0.0136249141287	0.0109064312345	0.00589934986757	0.0104025542155	0.0172492807495	0.0133723099888	0.0120881241274	0.00762636987894	0.0121977547496
k__Bacteria;p__Bacteroidetes;c__Flavobacteriia;o__Flavobacteriales;f__Cryomorphaceae	0.000977115944578	0.00120745381857	0.00123633272805	0.000832691466994	0.000802609776305	0.000374561896353	0.000293696885866	0.00112024849148	0.00055977111581	0.00083992599571	0.000589028567886	0.000626079447323
k__Bacteria;p__Bacteroidetes;c__Flavobacteriia;o__Flavobacteriales;f__Flavobacteriaceae	0.012077153075	0.0184725709195	0.0254607271182	0.0329329475196	0.0366740886495	0.00977874093694	0.0326571988896	0.0511749879064	0.0361130115686	0.013155057149	0.00492923906809	0.0101683937824
k__Bacteria;p__Bacteroidetes;c__Flavobacteriia;o__Flavobacteriales;f__[Weeksellaceae]	0.000136796232241	7.36252328398e-05	0.000347718579763	0.000135312363387	0.000116507870754	0.000267544211681	0.0159259504884	0.000203681543906	0.000101069784799	0.000124853864227	0.000201509773224	0.000971502590674
k__Bacteria;p__Bacteroidetes;c__Sphingobacteriia;o__Sphingobacteriales;f__	0.0163569209122	0.0109627971698	0.0115133485299	0.0116680891813	0.0124663421707	0.00640768386976	0.00486968384951	0.0111388344324	0.0115686030601	0.00744583044845	0.00838590671648	0.010384283247
k__Bacteria;p__Bacteroidetes;c__Sphingobacteriia;o__Sphingobacteriales;f__Sphingobacteriaceae	0.00191514725137	0.00195843119354	0.00417262295715	0.00434040427171	0.00248550124275	0.00445461112449	0.0714725582894	0.00329709499198	0.00222353526558	0.00166850164013	0.00289864058407	0.0103411053541
k__Bacteria;p__Bacteroidetes;c__VC2_1_Bac22;o__;f__	5.86269566747e-05	7.36252328398e-06	0.000115906193254	1.04086433374e-05	1.9417978459e-05	0.000107017684672	2.84222792773e-05	5.09203859765e-05	7.7745988307e-06	0.0	3.10015035729e-05	4.31778929188e-05
k__Bacteria;p__Bacteroidetes;c__[Saprospirae];o__[Saprospirales];f__	0.00127025072795	0.000368126164199	0.000695437159526	0.000551658096884	0.000601957332229	0.000294298632849	0.000265274606588	0.000687425210683	0.00055199651698	0.000363211241388	0.000589028567886	0.000647668393782
k__Bacteria;p__Bacteroidetes;c__[Saprospirae];o__[Saprospirales];f__Chitinophagaceae	0.0306032713842	0.022529321249	0.027817486381	0.0255844453234	0.0326286764706	0.0358375471547	0.0346941289045	0.0294829034804	0.0308340589626	0.0214975653496	0.0276068389317	0.0344127806563
k__Bacteria;p__Bacteroidetes;c__[Saprospirae];o__[Saprospirales];f__Saprospiraceae	0.00168063942467	0.00293764679031	0.00208631147858	0.00179028665404	0.00205830571665	0.00183267785001	0.00109899479872	0.00271151055325	0.00203694489364	0.00232682201514	0.0021701052501	0.00226683937824
k__Bacteria;p__Chlamydiae;c__Chlamydiia;o__;f__	0.000117253913349	1.4725046568e-05	0.0	1.04086433374e-05	1.9417978459e-05	1.3377210584e-05	7.57927447395e-05	1.27300964941e-05	3.88729941535e-05	1.13503512934e-05	0.0	2.15889464594e-05
k__Bacteria;p__Chlamydiae;c__Chlamydiia;o__Chlamydiales;Other	0.0	0.0	0.0	2.08172866749e-05	0.0	4.01316317521e-05	9.47409309244e-06	0.0	0.0	0.0	1.55007517865e-05	0.0
k__Bacteria;p__Chlamydiae;c__Chlamydiia;o__Chlamydiales;f__	1.95423188916e-05	5.15376629879e-05	3.86353977514e-05	1.04086433374e-05	1.9417978459e-05	8.02632635043e-05	2.84222792773e-05	2.54601929883e-05	1.55491976614e-05	0.0	0.0	0.0
k__Bacteria;p__Chlamydiae;c__Chlamydiia;o__Chlamydiales;f__Parachlamydiaceae	0.000156338551132	0.000191425605383	0.000115906193254	0.000176946936736	0.000148871168186	0.000200658158761	0.000132637303294	0.000305522315859	0.000202139569598	0.000158904918107	0.000201509773224	0.000237478411054
k__Bacteria;p__Chlamydiae;c__Chlamydiia;o__Chlamydiales;f__Rhabdochlamydiaceae	0.0	7.36252328398e-05	0.0	0.0	2.58906379453e-05	0.0	5.68445585546e-05	6.36504824707e-05	3.88729941535e-05	0.0	6.20030071458e-05	4.31778929188e-05
k__Bacteria;p__Chlamydiae;c__Chlamydiia;o__Chlamydiales;f__Waddliaceae	0.0	1.4725046568e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Chlorobi;c__;o__;f__	0.000801235074554	0.000581639339434	0.000656801761774	0.000593292670233	0.000666683927092	0.000441447949274	0.000255800513496	0.000534664052754	0.000730812290086	0.000431313349148	0.000434021050021	0.000647668393782
k__Bacteria;p__Chlorobi;c__BSV26;o__A89;f__	0.000136796232241	0.000220875698519	0.000154541591006	0.000124903720049	9.70898922949e-05	1.3377210584e-05	9.47409309244e-06	0.000280062122871	9.32951859684e-05	0.000170255269401	1.55007517865e-05	0.000151122625216
k__Bacteria;p__Chlorobi;c__BSV26;o__PK329;f__	1.95423188916e-05	0.000169338035532	7.72707955028e-05	2.08172866749e-05	0.000181234465617	2.67544211681e-05	5.68445585546e-05	0.000165491254424	6.99713894763e-05	0.000238357377161	4.65022553594e-05	0.000107944732297
k__Bacteria;p__Chlorobi;c__OPB56;o__;f__	0.000175880870024	0.000257688314939	0.000231812386509	0.000239398796761	0.000446613504557	0.000361184685769	0.000104215024017	0.0002164116404	0.00021768876726	0.000158904918107	0.000201509773224	0.000496545768566
k__Bacteria;p__Chlorobi;c__SJA-28;o__;f__	0.000527642610072	0.000669989618842	0.00027044778426	0.000707787746945	0.000802609776305	0.000668860529202	0.000435808282252	0.00073834559666	0.000878529667869	0.000828575644416	0.000930045107188	0.000755613126079
k__Bacteria;p__Chloroflexi;Other;Other;Other	0.000195423188916	0.000353401117631	0.000309083182011	0.000135312363387	0.000271851698426	0.000254167001097	0.000132637303294	0.000292792219365	0.000163266575445	0.000499415456908	0.000356517291089	0.000388601036269
k__Bacteria;p__Chloroflexi;c__;o__;f__	0.0	2.20875698519e-05	3.86353977514e-05	3.12259300123e-05	4.53086164043e-05	1.3377210584e-05	0.0	3.81902894824e-05	1.55491976614e-05	7.94524590536e-05	7.75037589323e-05	6.47668393782e-05
k__Bacteria;p__Chloroflexi;c__Anaerolineae;o__;f__	0.000234507826699	0.000677352142126	0.000154541591006	0.000374711160147	0.000420722866611	0.000374561896353	0.000123163210202	0.000445553377295	0.000349856947382	0.000488065105615	0.00074403608575	0.000777202072539
k__Bacteria;p__Chloroflexi;c__Anaerolineae;o__A31;f__S47	0.000429931015614	0.000566914292866	0.000734072557277	0.000541249453546	0.000453086164043	0.00049495679161	0.000180007768756	0.00036917279833	0.00044315213335	0.000465364403028	0.000403019546448	0.000647668393782
k__Bacteria;p__Chloroflexi;c__Anaerolineae;o__CFB-26;f__	0.000214965507807	0.000228238221803	0.000347718579763	0.000166538293399	0.000142398508699	0.000160526527009	0.000151585489479	0.000381902894824	0.000241012563752	0.000476714754322	0.000279013532156	0.000172711571675
k__Bacteria;p__Chloroflexi;c__Anaerolineae;o__Caldilineales;f__Caldilineaceae	0.000918488987903	0.00180381820458	0.00123633272805	0.00185273851406	0.00128805923778	0.00128421221607	0.000663186516471	0.000980217430048	0.00152382137082	0.00140744356038	0.000961046610761	0.00140328151986
k__Bacteria;p__Chloroflexi;c__Anaerolineae;o__GCA004;f__	5.86269566747e-05	5.15376629879e-05	7.72707955028e-05	4.16345733497e-05	1.29453189727e-05	0.0	0.0	3.81902894824e-05	0.0	4.54014051735e-05	1.55007517865e-05	0.0
k__Bacteria;p__Chloroflexi;c__Anaerolineae;o__H39;f__	0.00205194348361	0.000942402980349	0.00185449909207	0.000718196390282	0.00117802402651	0.00123070337373	0.000454756468437	0.00155307177228	0.000699713894763	0.00128258969615	0.00159657743401	0.00144645941278
k__Bacteria;p__Chloroflexi;c__Anaerolineae;o__S0208;f__	0.0	0.000309225977927	3.86353977514e-05	0.000104086433374	7.11992543496e-05	0.000107017684672	0.0	0.000140031061435	7.7745988307e-06	7.94524590536e-05	4.65022553594e-05	8.63557858377e-05
k__Bacteria;p__Chloroflexi;c__Anaerolineae;o__SB-34;f__	3.90846377831e-05	0.0	0.0	1.04086433374e-05	1.9417978459e-05	0.0	9.47409309244e-06	3.81902894824e-05	7.7745988307e-06	2.27007025867e-05	0.0	2.15889464594e-05
k__Bacteria;p__Chloroflexi;c__Anaerolineae;o__SBR1031;f__A4b	0.0025405014559	0.0012884415747	0.00177722829657	0.00108249890709	0.00134631317316	0.00105679963614	0.000909512936874	0.00124754945642	0.00111176763279	0.00123718829098	0.00133306465364	0.00164075993092
k__Bacteria;p__Chloroflexi;c__Anaerolineae;o__SBR1031;f__oc28	0.00062535420453	0.000287138408075	0.000231812386509	0.000353893873473	0.000330105633803	0.000160526527009	0.000151585489479	0.000292792219365	0.000357631546212	0.000317809836214	0.000310015035729	0.000280656303972
k__Bacteria;p__Chloroflexi;c__Anaerolineae;o__SHA-20;f__	0.000351761740048	0.000184063082099	0.000193176988757	0.000260216083436	0.000258906379453	0.000200658158761	9.47409309244e-05	0.000190951447412	0.000132168180122	0.000340510538801	0.00026351278037	0.000302245250432
k__Bacteria;p__Chloroflexi;c__Anaerolineae;o__WCHB1-50;f__	1.95423188916e-05	7.36252328398e-06	0.0	0.0	1.9417978459e-05	0.0	0.0	0.0	7.7745988307e-06	0.0	0.0	4.31778929188e-05
k__Bacteria;p__Chloroflexi;c__Anaerolineae;o__envOPS12;f__	0.00130933536573	0.00187008091413	0.00169995750106	0.00077023960697	0.0010874067937	0.000775878213875	0.000255800513496	0.0010947882985	0.000894078865531	0.00135069180391	0.00108505262505	0.00164075993092
k__Bacteria;p__Chloroflexi;c__C0119;o__;f__	0.000977115944578	0.000382851210767	0.00081134335278	0.000541249453546	0.000627847970174	0.00101666800439	0.00073897926121	0.000445553377295	0.000614193307625	0.000465364403028	0.00079053834111	0.000669257340242
k__Bacteria;p__Chloroflexi;c__Chloroflexi;o__Herpetosiphonales;f__	9.77115944578e-05	0.000184063082099	0.000115906193254	0.000145721006724	7.7671913836e-05	8.02632635043e-05	0.000132637303294	0.00015276115793	0.000101069784799	7.94524590536e-05	0.000139506766078	8.63557858377e-05
k__Bacteria;p__Chloroflexi;c__Chloroflexi;o__[Roseiflexales];f__	0.000117253913349	0.000191425605383	0.000231812386509	0.000270624726773	0.000103562551781	5.35088423362e-05	3.78963723698e-05	0.000165491254424	0.000171041174275	0.000227007025867	0.000124006014292	8.63557858377e-05
k__Bacteria;p__Chloroflexi;c__Chloroflexi;o__[Roseiflexales];f__[Kouleothrixaceae]	0.00502237595513	0.00427026350471	0.0039794459684	0.00482961050857	0.00390948632974	0.00409342643872	0.00234010099383	0.00393359981669	0.00377845503172	0.00439258595054	0.00376668268411	0.00360535405872
k__Bacteria;p__Chloroflexi;c__Ellin6529;o__;f__	0.065779445389	0.0626182605302	0.0593439709462	0.0692278868372	0.0591601077051	0.048626160473	0.0354046858864	0.0528680907401	0.0591880208981	0.0574895293009	0.0549036628276	0.0554620034542
k__Bacteria;p__Chloroflexi;c__Gitt-GS-136;o__;f__	0.00691798088761	0.00951974260619	0.0081134335278	0.0077856652164	0.00763126553438	0.00464189207267	0.00291802067247	0.00770170837895	0.00706711033711	0.00897812787306	0.00806039092896	0.00626079447323
k__Bacteria;p__Chloroflexi;c__Ktedonobacteria;o__Ktedonobacterales;f__Ktedonobacteraceae	5.86269566747e-05	5.15376629879e-05	0.0	3.12259300123e-05	9.06172328086e-05	0.000120394895256	3.78963723698e-05	3.81902894824e-05	3.88729941535e-05	4.54014051735e-05	4.65022553594e-05	6.47668393782e-05
k__Bacteria;p__Chloroflexi;c__P2-11E;o__;f__	0.0039475484161	0.00278303380134	0.00166132210331	0.00135312363387	0.00363763463132	0.00266206490623	0.000710556981933	0.00288973190417	0.00163266575445	0.00373426557552	0.00199959698045	0.00153281519862
k__Bacteria;p__Chloroflexi;c__S085;o__;f__	0.00650759219089	0.00960809288559	0.00622029903798	0.00557903282886	0.0062978976802	0.00493619070551	0.00279485746227	0.00678514143137	0.00469585769374	0.00779769133855	0.00621580146637	0.00587219343696
k__Bacteria;p__Chloroflexi;c__TK10;o__;f__	0.000117253913349	0.000103075325976	7.72707955028e-05	7.2860503362e-05	9.70898922949e-05	9.36404740883e-05	5.68445585546e-05	5.09203859765e-05	0.000132168180122	0.00010215316164	0.000108505262505	6.47668393782e-05
k__Bacteria;p__Chloroflexi;c__TK10;o__AKYG885;f__5B-12	0.000136796232241	0.000154612988964	3.86353977514e-05	0.000114495076712	9.70898922949e-05	0.000107017684672	6.63186516471e-05	8.91106754589e-05	0.000139942778953	3.40510538801e-05	4.65022553594e-05	0.000107944732297
k__Bacteria;p__Chloroflexi;c__TK10;o__AKYG885;f__Dolo_23	0.000938031306795	0.000559551769582	0.000965884943785	0.000634927243583	0.000686101905551	0.000334430264601	0.000341067351328	0.000814726175624	0.000793009080731	0.000499415456908	0.000449521801807	0.000777202072539
k__Bacteria;p__Chloroflexi;c__TK10;o__B07_WMSP1;Other	9.77115944578e-05	5.15376629879e-05	0.000154541591006	4.16345733497e-05	7.7671913836e-05	5.35088423362e-05	4.73704654622e-05	5.09203859765e-05	0.000132168180122	7.94524590536e-05	6.20030071458e-05	0.000107944732297
k__Bacteria;p__Chloroflexi;c__TK10;o__B07_WMSP1;f__	0.000136796232241	0.000154612988964	3.86353977514e-05	8.32691466994e-05	7.11992543496e-05	4.01316317521e-05	2.84222792773e-05	5.09203859765e-05	0.000139942778953	0.000181605620694	0.000155007517865	0.000107944732297
k__Bacteria;p__Chloroflexi;c__TK10;o__B07_WMSP1;f__FFCH4570	0.0011529968146	0.000692077188694	0.000695437159526	0.00107209026376	0.000880281690141	0.00112368568906	0.000786349726672	0.0013111999389	0.000987374051499	0.00116908618322	0.00141056841257	0.000777202072539
k__Bacteria;p__Chloroflexi;c__TK17;o__;f__	0.00127025072795	0.001192728772	0.000888614148283	0.00110331619377	0.00126216859983	0.000695614950371	0.000445282375345	0.00122208926344	0.000964050255007	0.00127123934486	0.00117805713577	0.000993091537133
k__Bacteria;p__Chloroflexi;c__TK17;o__mle1-48;f__	0.00148521623576	0.00122217886514	0.00150678051231	0.00104086433374	0.000867336371168	0.000829387056211	0.000274748699681	0.00114570868447	0.000862980470208	0.00105558267028	0.00117805713577	0.00114421416235
k__Bacteria;p__Chloroflexi;c__Thermomicrobia;o__;f__	0.000195423188916	6.62627095558e-05	0.0	7.2860503362e-05	5.17812758906e-05	4.01316317521e-05	1.89481861849e-05	5.09203859765e-05	7.7745988307e-06	5.67517564669e-05	4.65022553594e-05	4.31778929188e-05
k__Bacteria;p__Chloroflexi;c__Thermomicrobia;o__AKYG1722;f__	3.90846377831e-05	0.000139887942396	0.000193176988757	9.36777900368e-05	6.47265948633e-05	4.01316317521e-05	0.0	8.91106754589e-05	9.32951859684e-05	9.0802810347e-05	4.65022553594e-05	6.47668393782e-05
k__Bacteria;p__Chloroflexi;c__Thermomicrobia;o__JG30-KF-CM45;f__	0.0011529968146	0.00107492839946	0.0013522389213	0.00173824343735	0.00119096934548	0.00111030847848	0.00103267614708	0.00117116887746	0.00140720238836	0.00113503512934	0.00130206315006	0.00112262521589
k__Bacteria;p__Cyanobacteria;c__4C0d-2;o__MLE1-12;f__	0.000508100291181	0.00079515251467	0.000347718579763	0.000385119803485	0.000640793289147	0.000200658158761	0.000123163210202	0.000687425210683	0.000388729941535	0.000851276347003	0.000341016539302	0.00036701208981
k__Bacteria;p__Cyanobacteria;c__4C0d-2;o__SM1D11;f__	5.86269566747e-05	4.41751397039e-05	0.0	2.08172866749e-05	1.29453189727e-05	0.0	0.0	0.0	1.55491976614e-05	0.0	1.55007517865e-05	0.0
k__Bacteria;p__Cyanobacteria;c__ML635J-21;o__;f__	0.000898946669012	0.000787789991386	0.000579530966271	0.000457980306847	0.000627847970174	0.000762501003291	0.000540023306269	0.000598314535224	0.000373180743874	0.000635619672429	0.000837040596469	0.00118739205527
k__Bacteria;p__Cyanobacteria;c__Nostocophycideae;o__Nostocales;f__Nostocaceae	0.000488557972289	0.000331313547779	0.000309083182011	0.000530840810209	0.000271851698426	0.000441447949274	0.000170533675664	0.00015276115793	0.000404279139196	0.000306459484921	0.000372018042875	0.000172711571675
k__Bacteria;p__Cyanobacteria;c__Oscillatoriophycideae;o__Oscillatoriales;f__Phormidiaceae	0.000156338551132	0.0	7.72707955028e-05	2.08172866749e-05	0.0008996996686	0.00124408058432	0.0	0.0	0.000707488493594	0.0	0.000248012028583	0.0
k__Bacteria;p__Cyanobacteria;c__Synechococcophycideae;o__Pseudanabaenales;f__	3.90846377831e-05	0.0	7.72707955028e-05	0.0	3.23632974316e-05	1.3377210584e-05	0.0	0.0	7.7745988307e-06	2.27007025867e-05	0.0	2.15889464594e-05
k__Bacteria;p__Cyanobacteria;c__Synechococcophycideae;o__Pseudanabaenales;f__Pseudanabaenaceae	0.000117253913349	7.36252328398e-06	0.000154541591006	3.12259300123e-05	0.000983844241922	2.67544211681e-05	0.0	0.0	0.000450926732181	3.40510538801e-05	0.0	0.0
k__Bacteria;p__Elusimicrobia;c__Elusimicrobia;o__;f__	0.0	0.0	7.72707955028e-05	0.0	1.29453189727e-05	0.0	0.0	0.0	7.7745988307e-06	0.0	0.0	0.0
k__Bacteria;p__Elusimicrobia;c__Elusimicrobia;o__Elusimicrobiales;f__	0.000332219421157	9.57128026917e-05	0.000193176988757	6.24518600246e-05	4.53086164043e-05	2.67544211681e-05	2.84222792773e-05	0.00015276115793	3.88729941535e-05	0.000113503512934	7.75037589323e-05	0.000107944732297
k__Bacteria;p__Elusimicrobia;c__Elusimicrobia;o__FAC88;f__	0.00127025072795	0.000957128026917	0.000656801761774	0.000572475383559	0.000744355840928	0.00105679963614	0.000341067351328	0.000814726175624	0.000824107476054	0.000953429508643	0.00122455939113	0.000712435233161
k__Bacteria;p__Elusimicrobia;c__Elusimicrobia;o__IIb;f__	0.00111391217682	0.000581639339434	0.000618166364023	0.000614109956908	0.000673156586578	0.00056184284453	0.000341067351328	0.000509203859765	0.000520898121657	0.000397262295268	0.000325515787516	0.000388601036269
k__Bacteria;p__Elusimicrobia;c__Elusimicrobia;o__MVP-88;f__	1.95423188916e-05	5.89001862718e-05	0.0	3.12259300123e-05	3.8835956918e-05	2.67544211681e-05	9.47409309244e-06	0.0	2.33237964921e-05	1.13503512934e-05	0.0	0.0
k__Bacteria;p__Elusimicrobia;c__Endomicrobia;o__;f__	3.90846377831e-05	1.4725046568e-05	7.72707955028e-05	2.08172866749e-05	4.53086164043e-05	0.0	0.0	1.27300964941e-05	1.55491976614e-05	1.13503512934e-05	6.20030071458e-05	4.31778929188e-05
k__Bacteria;p__FBP;c__;o__;f__	0.000469015653397	0.000191425605383	0.00081134335278	0.000197764223411	0.000530758077879	0.00049495679161	0.000625290144101	0.000636504824707	0.000435377534519	0.000192955971987	0.000976547362547	0.00073402417962
k__Bacteria;p__FCPU426;c__;o__;f__	9.77115944578e-05	2.94500931359e-05	7.72707955028e-05	4.16345733497e-05	6.47265948633e-06	1.3377210584e-05	0.0	1.27300964941e-05	0.0	0.0	0.0	2.15889464594e-05
k__Bacteria;p__Fibrobacteres;c__Fibrobacteria;o__258ds10;f__	0.00173926638135	0.00139151690067	0.000965884943785	0.0013635322772	0.00159227423364	0.000829387056211	0.00035054144442	0.001082058202	0.00175705933574	0.00090802810347	0.000961046610761	0.00129533678756
k__Bacteria;p__Fibrobacteres;c__Fibrobacteria;o__Ucp1540;f__	0.0	0.0	0.0	5.20432166871e-05	0.0	0.0	0.0	0.0	0.0	1.13503512934e-05	0.0	0.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;Other	0.00676164233648	0.00913689139542	0.00799752733454	0.0121364781314	0.00926237572494	0.019423709768	0.0107057251945	0.00698882297528	0.0100758800846	0.00801334801312	0.0130206315006	0.0073402417962
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__	0.000214965507807	0.000382851210767	0.000502260170768	0.000593292670233	0.000491922120961	0.00101666800439	0.000530549213177	0.00036917279833	0.000536447319318	0.000454014051735	0.000666532326818	0.000453367875648
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Alicyclobacillaceae	0.0	3.68126164199e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Bacillaceae	0.000977115944578	0.00132525419112	0.00115906193254	0.00224826696088	0.00131394987572	0.00303662680258	0.00479389110477	0.00119662907045	0.00192032591118	0.00135069180391	0.00237161502333	0.00146804835924
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Paenibacillaceae	0.000781692755662	0.00101602821319	0.00123633272805	0.00190478173075	0.00100326222038	0.00131096663724	0.00128847666057	0.00101840771953	0.00117396442344	0.00094207915735	0.00117805713577	0.000690846286701
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Planococcaceae	0.0013875046413	0.00169338035532	0.00185449909207	0.00242521389762	0.00167641880696	0.00322390775076	0.00193271499086	0.00169310283372	0.00178815773106	0.00167985199142	0.00246461953405	0.00136010362694
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Thermoactinomycetaceae	0.0	8.83502794078e-05	0.0	6.24518600246e-05	3.8835956918e-05	4.01316317521e-05	2.84222792773e-05	3.81902894824e-05	3.10983953228e-05	1.13503512934e-05	0.0	0.000107944732297
k__Bacteria;p__Firmicutes;c__Bacilli;o__Haloplasmatales;f__Haloplasmataceae	0.0	1.4725046568e-05	0.0	0.0	0.0	0.0	0.0	1.27300964941e-05	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Turicibacterales;f__Turicibacteraceae	0.0	3.68126164199e-05	3.86353977514e-05	3.12259300123e-05	1.29453189727e-05	0.000120394895256	7.57927447395e-05	7.63805789648e-05	5.44221918149e-05	0.00013620421552	0.000201509773224	0.000129533678756
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;Other	0.000214965507807	0.000265050838223	0.000154541591006	0.000291442013448	0.000233015741508	0.000280921422265	0.000246326420403	0.000241871833388	0.000380955342704	0.000397262295268	0.000248012028583	0.000129533678756
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__	0.0	0.0	0.0	1.04086433374e-05	6.47265948633e-05	0.0	0.0	6.36504824707e-05	7.7745988307e-06	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiaceae	0.000566727247855	0.000677352142126	0.000656801761774	0.00114495076712	0.000692574565037	0.000936404740883	0.000663186516471	0.000471013570283	0.000878529667869	0.000737772834069	0.000635530823245	0.00036701208981
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Gracilibacteraceae	0.0	0.0	7.72707955028e-05	5.20432166871e-05	3.23632974316e-05	4.01316317521e-05	1.89481861849e-05	0.0	4.66475929842e-05	1.13503512934e-05	7.75037589323e-05	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae	3.90846377831e-05	7.36252328398e-06	0.0	7.2860503362e-05	6.47265948633e-06	0.000107017684672	1.89481861849e-05	7.63805789648e-05	1.55491976614e-05	2.27007025867e-05	0.000124006014292	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Peptococcaceae	0.0	1.4725046568e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Peptostreptococcaceae	7.81692755662e-05	0.000103075325976	0.000309083182011	0.000156129650061	0.000110035211268	0.000200658158761	0.000142111396387	0.000127300964941	0.000139942778953	0.000170255269401	0.000201509773224	8.63557858377e-05
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae	0.0	2.20875698519e-05	3.86353977514e-05	4.16345733497e-05	7.7671913836e-05	5.35088423362e-05	4.73704654622e-05	5.09203859765e-05	6.99713894763e-05	6.81021077602e-05	4.65022553594e-05	6.47668393782e-05
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Veillonellaceae	1.95423188916e-05	7.36252328398e-06	3.86353977514e-05	0.0	0.0	2.67544211681e-05	2.84222792773e-05	0.0	0.0	1.13503512934e-05	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__[Tissierellaceae]	5.86269566747e-05	0.0	3.86353977514e-05	0.0	6.47265948633e-06	5.35088423362e-05	0.0	0.0	3.10983953228e-05	0.0	1.55007517865e-05	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__OPB54;f__	1.95423188916e-05	6.62627095558e-05	0.0	5.20432166871e-05	3.23632974316e-05	0.000214035369345	0.000123163210202	7.63805789648e-05	9.32951859684e-05	0.000113503512934	7.75037589323e-05	8.63557858377e-05
k__Bacteria;p__Fusobacteria;c__Fusobacteriia;o__Fusobacteriales;f__Fusobacteriaceae	0.0	0.0	0.0	0.0	0.0	0.0	2.84222792773e-05	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__GAL15;c__;o__;f__	0.0	7.36252328398e-05	0.0	2.08172866749e-05	1.29453189727e-05	2.67544211681e-05	0.0	3.81902894824e-05	1.55491976614e-05	4.54014051735e-05	0.0	0.0
k__Bacteria;p__GN02;c__3BR-5F;o__;f__	0.0	2.20875698519e-05	0.0	1.04086433374e-05	3.8835956918e-05	2.67544211681e-05	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__GN02;c__BD1-5;o__;f__	5.86269566747e-05	0.00011043784926	0.000154541591006	9.36777900368e-05	0.000148871168186	0.0	4.73704654622e-05	0.000394632991318	0.00033430774972	0.000192955971987	4.65022553594e-05	8.63557858377e-05
k__Bacteria;p__GN02;c__GKS2-174;o__;f__	0.000390846377831	0.000294500931359	0.00027044778426	0.000197764223411	0.000168289146645	1.3377210584e-05	0.0	0.000330982508847	0.000365406145043	0.000306459484921	6.20030071458e-05	8.63557858377e-05
k__Bacteria;p__GN02;c__GN07;o__;f__	5.86269566747e-05	7.36252328398e-06	0.0	0.0	3.23632974316e-05	4.01316317521e-05	0.0	3.81902894824e-05	7.7745988307e-06	5.67517564669e-05	3.10015035729e-05	0.0
k__Bacteria;p__GN04;Other;Other;Other	1.95423188916e-05	0.00011043784926	0.000115906193254	2.08172866749e-05	6.47265948633e-06	0.0	0.0	7.63805789648e-05	7.7745988307e-06	3.40510538801e-05	3.10015035729e-05	6.47668393782e-05
k__Bacteria;p__GN04;c__;o__;f__	0.0	0.000220875698519	7.72707955028e-05	1.04086433374e-05	5.8253935377e-05	1.3377210584e-05	0.0	0.000101840771953	1.55491976614e-05	9.0802810347e-05	0.000124006014292	6.47668393782e-05
